timestamp,feeder_id,p_kw
2014-01-13T06:00:00,P1,2622
2014-01-13T06:30:00,P1,2650
2014-01-13T07:00:00,P1,2725
2014-01-13T07:30:00,P1,2768
2014-01-13T08:00:00,P1,2820
2014-01-13T08:30:00,P1,2828
2014-01-13T09:00:00,P1,2791
2014-01-13T09:30:00,P1,2813
2014-01-13T10:00:00,P1,2890
2014-01-13T10:30:00,P1,2876
2014-01-13T11:00:00,P1,2863
2014-01-13T11:30:00,P1,2814
2014-01-13T12:00:00,P1,2851
2014-01-13T12:30:00,P1,2886
2014-01-13T13:00:00,P1,2891
2014-01-13T13:30:00,P1,2894
2014-01-13T14:00:00,P1,2875
2014-01-13T14:30:00,P1,2918
2014-01-13T15:00:00,P1,2831
2014-01-13T15:30:00,P1,2819
2014-01-13T16:00:00,P1,2818
2014-01-13T16:30:00,P1,2776
2014-01-13T17:00:00,P1,2790
2014-01-13T17:30:00,P1,2830
2014-01-13T18:00:00,P1,2906
2014-01-13T18:30:00,P1,3002
2014-01-13T19:00:00,P1,3048
2014-01-13T19:30:00,P1,3066
2014-01-13T20:00:00,P1,3066
2014-01-13T20:30:00,P1,3116
2014-01-13T21:00:00,P1,3102
2014-01-13T21:30:00,P1,3139
2014-01-13T22:00:00,P1,3100
2014-01-13T22:30:00,P1,3077
2014-01-13T23:00:00,P1,2994
2014-01-13T23:30:00,P1,2953
2014-01-14T00:00:00,P1,2914
2014-01-14T00:30:00,P1,2857
2014-01-14T01:00:00,P1,2852
2014-01-14T01:30:00,P1,2794
2014-01-14T02:00:00,P1,2716
2014-01-14T02:30:00,P1,2670
2014-01-14T03:00:00,P1,2641
2014-01-14T03:30:00,P1,2598
2014-01-14T04:00:00,P1,2602
2014-01-14T04:30:00,P1,2579
2014-01-14T05:00:00,P1,2603
2014-01-14T05:30:00,P1,2651
2014-01-14T06:00:00,P1,2690
2014-01-14T06:30:00,P1,2711
2014-01-14T07:00:00,P1,2766
2014-01-14T07:30:00,P1,2803
2014-01-14T08:00:00,P1,2874
2014-01-14T08:30:00,P1,2885
2014-01-14T09:00:00,P1,2923
2014-01-14T09:30:00,P1,2944
2014-01-14T10:00:00,P1,2916
2014-01-14T10:30:00,P1,2897
2014-01-14T11:00:00,P1,2914
2014-01-14T11:30:00,P1,2918
2014-01-14T12:00:00,P1,2904
2014-01-14T12:30:00,P1,2950
2014-01-14T13:00:00,P1,2968
2014-01-14T13:30:00,P1,2968
2014-01-14T14:00:00,P1,2981
2014-01-14T14:30:00,P1,2950
2014-01-14T15:00:00,P1,2892
2014-01-14T15:30:00,P1,2855
2014-01-14T16:00:00,P1,2849
2014-01-14T16:30:00,P1,2827
2014-01-14T17:00:00,P1,2842
2014-01-14T17:30:00,P1,2854
2014-01-14T18:00:00,P1,2920
2014-01-14T18:30:00,P1,3042
2014-01-14T19:00:00,P1,3092
2014-01-14T19:30:00,P1,3133
2014-01-14T20:00:00,P1,3196
2014-01-14T20:30:00,P1,3211
2014-01-14T21:00:00,P1,3198
2014-01-14T21:30:00,P1,3184
2014-01-14T22:00:00,P1,3179
2014-01-14T22:30:00,P1,3100
2014-01-14T23:00:00,P1,3040
2014-01-14T23:30:00,P1,3042
2014-01-15T00:00:00,P1,2999
2014-01-15T00:30:00,P1,2968
2014-01-15T01:00:00,P1,2928
2014-01-15T01:30:00,P1,2863
2014-01-15T02:00:00,P1,2813
2014-01-15T02:30:00,P1,2760
2014-01-15T03:00:00,P1,2710
2014-01-15T03:30:00,P1,2692
2014-01-15T04:00:00,P1,2696
2014-01-15T04:30:00,P1,2710
2014-01-15T05:00:00,P1,2702
2014-01-15T05:30:00,P1,2748
2014-01-15T06:00:00,P1,2780
2014-01-15T06:30:00,P1,2794
2014-01-15T07:00:00,P1,2854
2014-01-15T07:30:00,P1,2939
2014-01-15T08:00:00,P1,2966
2014-01-15T08:30:00,P1,2998
2014-01-15T09:00:00,P1,3040
2014-01-15T09:30:00,P1,3032
2014-01-15T10:00:00,P1,3014
2014-01-15T10:30:00,P1,3011
2014-01-15T11:00:00,P1,2998
2014-01-15T11:30:00,P1,2990
2014-01-15T12:00:00,P1,2983
2014-01-15T12:30:00,P1,3046
2014-01-15T13:00:00,P1,3095
2014-01-15T13:30:00,P1,3085
2014-01-15T14:00:00,P1,3062
2014-01-15T14:30:00,P1,3035
2014-01-15T15:00:00,P1,2960
2014-01-15T15:30:00,P1,2934
2014-01-15T16:00:00,P1,2947
2014-01-15T16:30:00,P1,2952
2014-01-15T17:00:00,P1,2977
2014-01-15T17:30:00,P1,2964
2014-01-15T18:00:00,P1,3007
2014-01-15T18:30:00,P1,3086
2014-01-15T19:00:00,P1,3168
2014-01-15T19:30:00,P1,3226
2014-01-15T20:00:00,P1,3205
2014-01-15T20:30:00,P1,3200
2014-01-15T21:00:00,P1,3209
2014-01-15T21:30:00,P1,3234
2014-01-15T22:00:00,P1,3176
2014-01-15T22:30:00,P1,3128
2014-01-15T23:00:00,P1,3100
2014-01-15T23:30:00,P1,3121
2014-01-16T00:00:00,P1,3061
2014-01-16T00:30:00,P1,3004
2014-01-16T01:00:00,P1,2974
2014-01-16T01:30:00,P1,2857
2014-01-16T02:00:00,P1,2834
2014-01-16T02:30:00,P1,2790
2014-01-16T03:00:00,P1,2758
2014-01-16T03:30:00,P1,2728
2014-01-16T04:00:00,P1,2734
2014-01-16T04:30:00,P1,2755
2014-01-16T05:00:00,P1,2744
2014-01-16T05:30:00,P1,2767
2014-01-16T06:00:00,P1,2803
2014-01-16T06:30:00,P1,2845
2014-01-16T07:00:00,P1,2922
2014-01-16T07:30:00,P1,2971
2014-01-16T08:00:00,P1,2994
2014-01-16T08:30:00,P1,3016
2014-01-16T09:00:00,P1,2995
2014-01-16T09:30:00,P1,3050
2014-01-16T10:00:00,P1,3030
2014-01-16T10:30:00,P1,3032
2014-01-16T11:00:00,P1,2990
2014-01-16T11:30:00,P1,2952
2014-01-16T12:00:00,P1,2960
2014-01-16T12:30:00,P1,2965
2014-01-16T13:00:00,P1,2909
2014-01-16T13:30:00,P1,2938
2014-01-16T14:00:00,P1,2905
2014-01-16T14:30:00,P1,2897
2014-01-16T15:00:00,P1,2891
2014-01-16T15:30:00,P1,2911
2014-01-16T16:00:00,P1,2873
2014-01-16T16:30:00,P1,2923
2014-01-16T17:00:00,P1,2910
2014-01-16T17:30:00,P1,2954
2014-01-16T18:00:00,P1,3016
2014-01-16T18:30:00,P1,3056
2014-01-16T19:00:00,P1,3162
2014-01-16T19:30:00,P1,3259
2014-01-16T20:00:00,P1,3270
2014-01-16T20:30:00,P1,3272
2014-01-16T21:00:00,P1,3272
2014-01-16T21:30:00,P1,3290
2014-01-16T22:00:00,P1,3235
2014-01-16T22:30:00,P1,3198
2014-01-16T23:00:00,P1,3187
2014-01-16T23:30:00,P1,3130
2014-01-17T00:00:00,P1,3080
2014-01-17T00:30:00,P1,3035
2014-01-17T01:00:00,P1,3010
2014-01-17T01:30:00,P1,2924
2014-01-17T02:00:00,P1,2878
2014-01-17T02:30:00,P1,2861
2014-01-17T03:00:00,P1,2830
2014-01-17T03:30:00,P1,2784
2014-01-17T04:00:00,P1,2800
2014-01-17T04:30:00,P1,2786
2014-01-17T05:00:00,P1,2786
2014-01-17T05:30:00,P1,2861
2014-01-17T06:00:00,P1,2854
2014-01-17T06:30:00,P1,2867
2014-01-01T00:30:00,P2,2333
2014-01-01T01:00:00,P2,2322
2014-01-01T01:30:00,P2,2280
2014-01-01T02:00:00,P2,2298
2014-01-01T02:30:00,P2,2243
2014-01-01T03:00:00,P2,2196
2014-01-01T03:30:00,P2,2167
2014-01-01T04:00:00,P2,2114
2014-01-01T04:30:00,P2,2081
2014-01-01T05:00:00,P2,2051
2014-01-01T05:30:00,P2,2006
2014-01-01T06:00:00,P2,1998
2014-01-01T06:30:00,P2,1970
2014-01-01T07:00:00,P2,1969
2014-01-01T07:30:00,P2,1983
2014-01-01T08:00:00,P2,2002
2014-01-01T08:30:00,P2,2002
2014-01-01T09:00:00,P2,2002
2014-01-01T09:30:00,P2,2004
2014-01-01T10:00:00,P2,2051
2014-01-01T10:30:00,P2,2091
2014-01-01T11:00:00,P2,2128
2014-01-01T11:30:00,P2,2150
2014-01-01T12:00:00,P2,2173
2014-01-01T12:30:00,P2,2198
2014-01-01T13:00:00,P2,2236
2014-01-01T13:30:00,P2,2255
2014-01-01T14:00:00,P2,2279
2014-01-01T14:30:00,P2,2254
2014-01-01T15:00:00,P2,2223
2014-01-01T15:30:00,P2,2238
2014-01-01T16:00:00,P2,2266
2014-01-01T16:30:00,P2,2296
2014-01-01T17:00:00,P2,2317
2014-01-01T17:30:00,P2,2363
2014-01-01T18:00:00,P2,2394
2014-01-01T18:30:00,P2,2433
2014-01-01T19:00:00,P2,2446
2014-01-01T19:30:00,P2,2459
2014-01-01T20:00:00,P2,2486
2014-01-01T20:30:00,P2,2493
2014-01-01T21:00:00,P2,2480
2014-01-01T21:30:00,P2,2507
2014-01-01T22:00:00,P2,2479
2014-01-01T22:30:00,P2,2426
2014-01-01T23:00:00,P2,2440
2014-01-01T23:30:00,P2,2374
2014-01-02T00:00:00,P2,2362
2014-01-02T00:30:00,P2,2305
2014-01-02T01:00:00,P2,2286
2014-01-02T01:30:00,P2,2246
2014-01-02T02:00:00,P2,2171
2014-01-02T02:30:00,P2,2130
2014-01-02T03:00:00,P2,2062
2014-01-02T03:30:00,P2,2041
2014-01-02T04:00:00,P2,2014
2014-01-02T04:30:00,P2,2000
2014-01-02T05:00:00,P2,1999
2014-01-02T05:30:00,P2,1966
2014-01-02T06:00:00,P2,1978
2014-01-02T06:30:00,P2,2000
2014-01-02T07:00:00,P2,2006
2014-01-02T07:30:00,P2,2058
2014-01-02T08:00:00,P2,2077
2014-01-02T08:30:00,P2,2097
2014-01-02T09:00:00,P2,2146
2014-01-02T09:30:00,P2,2205
2014-01-02T10:00:00,P2,2251
2014-01-02T10:30:00,P2,2319
2014-01-02T11:00:00,P2,2398
2014-01-02T11:30:00,P2,2439
2014-01-02T12:00:00,P2,2466
2014-01-02T12:30:00,P2,2544
2014-01-02T13:00:00,P2,2570
2014-01-02T13:30:00,P2,2536
2014-01-02T14:00:00,P2,2558
2014-01-02T14:30:00,P2,2472
2014-01-02T15:00:00,P2,2521
2014-01-02T15:30:00,P2,2514
2014-01-02T16:00:00,P2,2494
2014-01-02T16:30:00,P2,2522
2014-01-02T17:00:00,P2,2597
2014-01-02T17:30:00,P2,2626
2014-01-02T18:00:00,P2,2672
2014-01-02T18:30:00,P2,2671
2014-01-02T19:00:00,P2,2696
2014-01-02T19:30:00,P2,2653
2014-01-02T20:00:00,P2,2629
2014-01-02T20:30:00,P2,2600
2014-01-02T21:00:00,P2,2608
2014-01-02T21:30:00,P2,2592
2014-01-02T22:00:00,P2,2587
2014-01-02T22:30:00,P2,2566
2014-01-02T23:00:00,P2,2602
2014-01-02T23:30:00,P2,2563
2014-01-03T00:00:00,P2,2502
2014-01-03T00:30:00,P2,2450
2014-01-03T01:00:00,P2,2395
2014-01-03T01:30:00,P2,2355
2014-01-03T02:00:00,P2,2309
2014-01-03T02:30:00,P2,2242
2014-01-03T03:00:00,P2,2225
2014-01-03T03:30:00,P2,2230
2014-01-03T04:00:00,P2,2166
2014-01-03T04:30:00,P2,2100
2014-01-03T05:00:00,P2,2118
2014-01-03T05:30:00,P2,2111
2014-01-03T06:00:00,P2,2127
2014-01-03T06:30:00,P2,2116
2014-01-03T07:00:00,P2,2129
2014-01-03T07:30:00,P2,2182
2014-01-03T08:00:00,P2,2240
2014-01-03T08:30:00,P2,2268
2014-01-03T09:00:00,P2,2326
2014-01-03T09:30:00,P2,2393
2014-01-03T10:00:00,P2,2428
2014-01-03T10:30:00,P2,2509
2014-01-03T11:00:00,P2,2592
2014-01-03T11:30:00,P2,2611
2014-01-03T12:00:00,P2,2602
2014-01-03T12:30:00,P2,2641
2014-01-03T13:00:00,P2,2626
2014-01-03T13:30:00,P2,2614
2014-01-03T14:00:00,P2,2643
2014-01-03T14:30:00,P2,2617
2014-01-03T15:00:00,P2,2584
2014-01-03T15:30:00,P2,2593
2014-01-03T16:00:00,P2,2601
2014-01-03T16:30:00,P2,2586
2014-01-03T17:00:00,P2,2621
2014-01-03T17:30:00,P2,2622
2014-01-03T18:00:00,P2,2662
2014-01-03T18:30:00,P2,2685
2014-01-03T19:00:00,P2,2650
2014-01-03T19:30:00,P2,2679
2014-01-03T20:00:00,P2,2647
2014-01-03T20:30:00,P2,2604
2014-01-03T21:00:00,P2,2593
2014-01-03T21:30:00,P2,2596
2014-01-03T22:00:00,P2,2572
2014-01-03T22:30:00,P2,2557
2014-01-03T23:00:00,P2,2557
2014-01-03T23:30:00,P2,2468
2014-01-04T00:00:00,P2,2437
2014-01-04T00:30:00,P2,2392
2014-01-04T01:00:00,P2,2322
2014-01-04T01:30:00,P2,2270
2014-01-04T02:00:00,P2,2264
2014-01-04T02:30:00,P2,2229
2014-01-04T03:00:00,P2,2186
2014-01-04T03:30:00,P2,2206
2014-01-04T04:00:00,P2,2157
2014-01-04T04:30:00,P2,2095
2014-01-04T05:00:00,P2,2066
2014-01-04T05:30:00,P2,2071
2014-01-04T06:00:00,P2,2090
2014-01-04T06:30:00,P2,2086
2014-01-04T07:00:00,P2,2128
2014-01-04T07:30:00,P2,2142
2014-01-04T08:00:00,P2,2217
2014-01-04T08:30:00,P2,2311
2014-01-04T09:00:00,P2,2455
2014-01-04T09:30:00,P2,2500
2014-01-04T10:00:00,P2,2540
2014-01-04T10:30:00,P2,2578
2014-01-04T11:00:00,P2,2657
2014-01-04T11:30:00,P2,2674
2014-01-04T12:00:00,P2,2704
2014-01-04T12:30:00,P2,2726
2014-01-04T13:00:00,P2,2758
2014-01-04T13:30:00,P2,2774
2014-01-04T14:00:00,P2,2731
2014-01-04T14:30:00,P2,2670
2014-01-04T15:00:00,P2,2676
2014-01-04T15:30:00,P2,2694
2014-01-04T16:00:00,P2,2646
2014-01-04T16:30:00,P2,2681
2014-01-04T17:00:00,P2,2680
2014-01-04T17:30:00,P2,2737
2014-01-04T18:00:00,P2,2731
2014-01-04T18:30:00,P2,2781
2014-01-04T19:00:00,P2,2796
2014-01-04T19:30:00,P2,2754
2014-01-04T20:00:00,P2,2727
2014-01-04T20:30:00,P2,2718
2014-01-04T21:00:00,P2,2706
2014-01-04T21:30:00,P2,2710
2014-01-04T22:00:00,P2,2707
2014-01-04T22:30:00,P2,2729
2014-01-04T23:00:00,P2,2655
2014-01-04T23:30:00,P2,2590
2014-01-05T00:00:00,P2,2564
2014-01-05T00:30:00,P2,2463
2014-01-05T01:00:00,P2,2402
2014-01-05T01:30:00,P2,2341
2014-01-05T02:00:00,P2,2306
2014-01-05T02:30:00,P2,2262
2014-01-05T03:00:00,P2,2246
2014-01-05T03:30:00,P2,2194
2014-01-05T04:00:00,P2,2190
2014-01-05T04:30:00,P2,2142
2014-01-05T05:00:00,P2,2098
2014-01-05T05:30:00,P2,2114
2014-01-05T06:00:00,P2,2122
2014-01-05T06:30:00,P2,2148
2014-01-05T07:00:00,P2,2122
2014-01-05T07:30:00,P2,2166
2014-01-05T08:00:00,P2,2219
2014-01-05T08:30:00,P2,2326
2014-01-05T09:00:00,P2,2338
2014-01-05T09:30:00,P2,2405
2014-01-05T10:00:00,P2,2489
2014-01-05T10:30:00,P2,2557
2014-01-05T11:00:00,P2,2584
2014-01-05T11:30:00,P2,2570
2014-01-05T12:00:00,P2,2588
2014-01-05T12:30:00,P2,2637
2014-01-05T13:00:00,P2,2605
2014-01-05T13:30:00,P2,2550
2014-01-05T14:00:00,P2,2580
2014-01-05T14:30:00,P2,2626
2014-01-05T15:00:00,P2,2605
2014-01-05T15:30:00,P2,2598
2014-01-05T16:00:00,P2,2543
2014-01-05T16:30:00,P2,2575
2014-01-05T17:00:00,P2,2570
2014-01-05T17:30:00,P2,2607
2014-01-05T18:00:00,P2,2642
2014-01-05T18:30:00,P2,2662
2014-01-05T19:00:00,P2,2642
2014-01-05T19:30:00,P2,2626
2014-01-05T20:00:00,P2,2662
2014-01-05T20:30:00,P2,2657
2014-01-05T21:00:00,P2,2614
2014-01-05T21:30:00,P2,2575
2014-01-05T22:00:00,P2,2550
2014-01-05T22:30:00,P2,2563
2014-01-05T23:00:00,P2,2526
2014-01-05T23:30:00,P2,2485
2014-01-06T00:00:00,P2,2403
2014-01-06T00:30:00,P2,2343
2014-01-06T01:00:00,P2,2271
2014-01-06T01:30:00,P2,2246
2014-01-06T02:00:00,P2,2211
2014-01-06T02:30:00,P2,2157
2014-01-06T03:00:00,P2,2109
2014-01-06T03:30:00,P2,2088
2014-01-06T04:00:00,P2,2066
2014-01-06T04:30:00,P2,2062
2014-01-06T05:00:00,P2,2043
2014-01-06T05:30:00,P2,2149
2014-01-06T06:00:00,P2,2134
2014-01-06T06:30:00,P2,2146
2014-01-06T07:00:00,P2,2129
2014-01-06T07:30:00,P2,2154
2014-01-06T08:00:00,P2,2182
2014-01-06T08:30:00,P2,2335
2014-01-06T09:00:00,P2,2489
2014-01-06T09:30:00,P2,2554
2014-01-06T10:00:00,P2,2580
2014-01-06T10:30:00,P2,2721
2014-01-06T11:00:00,P2,2790
2014-01-06T11:30:00,P2,2793
2014-01-06T12:00:00,P2,2800
2014-01-06T12:30:00,P2,2828
2014-01-06T13:00:00,P2,2778
2014-01-06T13:30:00,P2,2779
2014-01-06T14:00:00,P2,2818
2014-01-06T14:30:00,P2,2776
2014-01-06T15:00:00,P2,2801
2014-01-06T15:30:00,P2,2849
2014-01-06T16:00:00,P2,2838
2014-01-06T16:30:00,P2,2725
2014-01-06T17:00:00,P2,2806
2014-01-06T17:30:00,P2,2828
2014-01-06T18:00:00,P2,2899
2014-01-06T18:30:00,P2,2946
2014-01-06T19:00:00,P2,2952
2014-01-06T19:30:00,P2,2913
2014-01-06T20:00:00,P2,2883
2014-01-06T20:30:00,P2,2899
2014-01-06T21:00:00,P2,2878
2014-01-06T21:30:00,P2,2874
2014-01-06T22:00:00,P2,2852
2014-01-06T22:30:00,P2,2821
2014-01-06T23:00:00,P2,2778
2014-01-06T23:30:00,P2,2731
2014-01-07T00:00:00,P2,2670
2014-01-07T00:30:00,P2,2607
2014-01-07T01:00:00,P2,2534
2014-01-07T01:30:00,P2,2454
2014-01-07T02:00:00,P2,2421
2014-01-07T02:30:00,P2,2374
2014-01-07T03:00:00,P2,2348
2014-01-07T03:30:00,P2,2325
2014-01-07T04:00:00,P2,2297
2014-01-07T04:30:00,P2,2254
2014-01-07T05:00:00,P2,2238
2014-01-07T05:30:00,P2,2251
2014-01-07T06:00:00,P2,2215
2014-01-07T06:30:00,P2,2250
2014-01-07T07:00:00,P2,2286
2014-01-07T07:30:00,P2,2280
2014-01-07T08:00:00,P2,2317
2014-01-07T08:30:00,P2,2402
2014-01-07T09:00:00,P2,2513
2014-01-07T09:30:00,P2,2537
2014-01-07T10:00:00,P2,2598
2014-01-07T10:30:00,P2,2593
2014-01-07T11:00:00,P2,2646
2014-01-07T11:30:00,P2,2700
2014-01-07T12:00:00,P2,2733
2014-01-07T12:30:00,P2,2717
2014-01-07T13:00:00,P2,2660
2014-01-07T13:30:00,P2,2717
2014-01-07T14:00:00,P2,2701
2014-01-07T14:30:00,P2,2698
2014-01-07T15:00:00,P2,2698
2014-01-07T15:30:00,P2,2714
2014-01-07T16:00:00,P2,2711
2014-01-07T16:30:00,P2,2654
2014-01-07T17:00:00,P2,2691
2014-01-07T17:30:00,P2,2724
2014-01-07T18:00:00,P2,2728
2014-01-07T18:30:00,P2,2738
2014-01-07T19:00:00,P2,2682
2014-01-07T19:30:00,P2,2682
2014-01-07T20:00:00,P2,2641
2014-01-07T20:30:00,P2,2620
2014-01-07T21:00:00,P2,2666
2014-01-07T21:30:00,P2,2655
2014-01-07T22:00:00,P2,2670
2014-01-07T22:30:00,P2,2663
2014-01-07T23:00:00,P2,2665
2014-01-07T23:30:00,P2,2598
2014-01-08T00:00:00,P2,2543
2014-01-08T00:30:00,P2,2510
2014-01-08T01:00:00,P2,2439
2014-01-08T01:30:00,P2,2382
2014-01-08T02:00:00,P2,2303
2014-01-08T02:30:00,P2,2270
2014-01-08T03:00:00,P2,2242
2014-01-08T03:30:00,P2,2223
2014-01-08T04:00:00,P2,2242
2014-01-08T04:30:00,P2,2231
2014-01-08T05:00:00,P2,2195
2014-01-08T05:30:00,P2,2196
2014-01-08T06:00:00,P2,2254
2014-01-08T06:30:00,P2,2278
2014-01-08T07:00:00,P2,2239
2014-01-08T07:30:00,P2,2248
2014-01-08T08:00:00,P2,2293
2014-01-08T08:30:00,P2,2336
2014-01-08T09:00:00,P2,2443
2014-01-08T09:30:00,P2,2506
2014-01-08T10:00:00,P2,2022
2014-01-08T10:30:00,P2,1277
2014-01-08T11:00:00,P2,2058
2014-01-08T11:30:00,P2,2464
2014-01-08T12:00:00,P2,2435
2014-01-08T12:30:00,P2,2305
2014-01-08T13:00:00,P2,2260
2014-01-08T13:30:00,P2,2550
2014-01-08T14:00:00,P2,2512
2014-01-08T14:30:00,P2,2242
2014-01-08T15:00:00,P2,1489
2014-01-08T15:30:00,P2,1449
2014-01-08T16:00:00,P2,2306
2014-01-08T16:30:00,P2,2623
2014-01-08T17:00:00,P2,1460
2014-01-08T17:30:00,P2,1085
2014-01-08T18:00:00,P2,1106
2014-01-08T18:30:00,P2,1104
2014-01-08T19:00:00,P2,2242
2014-01-08T19:30:00,P2,2689
2014-01-08T20:00:00,P2,2654
2014-01-08T20:30:00,P2,2681
2014-01-08T21:00:00,P2,2713
2014-01-08T21:30:00,P2,2745
2014-01-08T22:00:00,P2,2695
2014-01-08T22:30:00,P2,2673
2014-01-08T23:00:00,P2,2628
2014-01-08T23:30:00,P2,2586
2014-01-09T00:00:00,P2,2566
2014-01-09T00:30:00,P2,2442
2014-01-09T01:00:00,P2,2395
2014-01-09T01:30:00,P2,2349
2014-01-09T02:00:00,P2,2321
2014-01-09T02:30:00,P2,2268
2014-01-09T03:00:00,P2,2234
2014-01-09T03:30:00,P2,2190
2014-01-09T04:00:00,P2,2174
2014-01-09T04:30:00,P2,2139
2014-01-09T05:00:00,P2,2138
2014-01-09T05:30:00,P2,2166
2014-01-09T06:00:00,P2,2234
2014-01-09T06:30:00,P2,2249
2014-01-09T07:00:00,P2,2290
2014-01-09T07:30:00,P2,2338
2014-01-09T08:00:00,P2,2434
2014-01-09T08:30:00,P2,2632
2014-01-09T09:00:00,P2,2516
2014-01-09T09:30:00,P2,2068
2014-01-09T10:00:00,P2,2446
2014-01-09T10:30:00,P2,2535
2014-01-09T11:00:00,P2,2502
2014-01-09T11:30:00,P2,2485
2014-01-09T12:00:00,P2,2519
2014-01-09T12:30:00,P2,2458
2014-01-09T13:00:00,P2,2438
2014-01-09T13:30:00,P2,2465
2014-01-09T14:00:00,P2,2451
2014-01-09T14:30:00,P2,2467
2014-01-09T15:00:00,P2,2709
2014-01-09T15:30:00,P2,2734
2014-01-09T16:00:00,P2,2679
2014-01-09T16:30:00,P2,2653
2014-01-09T17:00:00,P2,2732
2014-01-09T17:30:00,P2,2738
2014-01-09T18:00:00,P2,2782
2014-01-09T18:30:00,P2,2772
2014-01-09T19:00:00,P2,2776
2014-01-09T19:30:00,P2,2766
2014-01-09T20:00:00,P2,2759
2014-01-09T20:30:00,P2,2706
2014-01-09T21:00:00,P2,2726
2014-01-09T21:30:00,P2,2693
2014-01-09T22:00:00,P2,2687
2014-01-09T22:30:00,P2,2634
2014-01-09T23:00:00,P2,2614
2014-01-09T23:30:00,P2,2566
2014-01-10T00:00:00,P2,2529
2014-01-10T00:30:00,P2,2436
2014-01-10T01:00:00,P2,2404
2014-01-10T01:30:00,P2,2336
2014-01-10T02:00:00,P2,2296
2014-01-10T02:30:00,P2,2270
2014-01-10T03:00:00,P2,2239
2014-01-10T03:30:00,P2,2234
2014-01-10T04:00:00,P2,2182
2014-01-10T04:30:00,P2,2177
2014-01-10T05:00:00,P2,2182
2014-01-10T05:30:00,P2,2168
2014-01-10T06:00:00,P2,2212
2014-01-10T06:30:00,P2,2306
2014-01-10T07:00:00,P2,2341
2014-01-10T07:30:00,P2,2406
2014-01-10T08:00:00,P2,2447
2014-01-10T08:30:00,P2,2571
2014-01-10T09:00:00,P2,2662
2014-01-10T09:30:00,P2,2710
2014-01-10T10:00:00,P2,2745
2014-01-10T10:30:00,P2,2756
2014-01-10T11:00:00,P2,2796
2014-01-10T11:30:00,P2,2804
2014-01-10T12:00:00,P2,2792
2014-01-10T12:30:00,P2,2871
2014-01-10T13:00:00,P2,2845
2014-01-10T13:30:00,P2,2805
2014-01-10T14:00:00,P2,2736
2014-01-10T14:30:00,P2,2729
2014-01-10T15:00:00,P2,2734
2014-01-10T15:30:00,P2,2725
2014-01-10T16:00:00,P2,2746
2014-01-10T16:30:00,P2,2746
2014-01-10T17:00:00,P2,2735
2014-01-10T17:30:00,P2,2742
2014-01-10T18:00:00,P2,2785
2014-01-10T18:30:00,P2,2816
2014-01-10T19:00:00,P2,2839
2014-01-10T19:30:00,P2,2846
2014-01-10T20:00:00,P2,2838
2014-01-10T20:30:00,P2,2838
2014-01-10T21:00:00,P2,2859
2014-01-10T21:30:00,P2,2850
2014-01-10T22:00:00,P2,2792
2014-01-10T22:30:00,P2,2804
2014-01-10T23:00:00,P2,2754
2014-01-10T23:30:00,P2,2722
2014-01-11T00:00:00,P2,2698
2014-01-11T00:30:00,P2,2626
2014-01-11T01:00:00,P2,2544
2014-01-11T01:30:00,P2,2463
2014-01-11T02:00:00,P2,2411
2014-01-11T02:30:00,P2,2347
2014-01-11T03:00:00,P2,2330
2014-01-11T03:30:00,P2,2338
2014-01-11T04:00:00,P2,2306
2014-01-11T04:30:00,P2,2287
2014-01-11T05:00:00,P2,2298
2014-01-11T05:30:00,P2,2292
2014-01-11T06:00:00,P2,2317
2014-01-11T06:30:00,P2,2270
2014-01-11T07:00:00,P2,2232
2014-01-11T07:30:00,P2,2281
2014-01-11T08:00:00,P2,2334
2014-01-11T08:30:00,P2,2442
2014-01-11T09:00:00,P2,2474
2014-01-11T09:30:00,P2,2590
2014-01-11T10:00:00,P2,2574
2014-01-11T10:30:00,P2,2606
2014-01-11T11:00:00,P2,2656
2014-01-11T11:30:00,P2,2702
2014-01-11T12:00:00,P2,2735
2014-01-11T12:30:00,P2,2772
2014-01-11T13:00:00,P2,2798
2014-01-11T13:30:00,P2,2726
2014-01-11T14:00:00,P2,2739
2014-01-11T14:30:00,P2,2742
2014-01-11T15:00:00,P2,2790
2014-01-11T15:30:00,P2,2802
2014-01-11T16:00:00,P2,2762
2014-01-11T16:30:00,P2,2790
2014-01-11T17:00:00,P2,2791
2014-01-11T17:30:00,P2,2774
2014-01-11T18:00:00,P2,2848
2014-01-11T18:30:00,P2,2898
2014-01-11T19:00:00,P2,2892
2014-01-11T19:30:00,P2,2880
2014-01-11T20:00:00,P2,2863
2014-01-11T20:30:00,P2,2847
2014-01-11T21:00:00,P2,2814
2014-01-11T21:30:00,P2,2796
2014-01-11T22:00:00,P2,2797
2014-01-11T22:30:00,P2,2798
2014-01-11T23:00:00,P2,2784
2014-01-11T23:30:00,P2,2752
2014-01-12T00:00:00,P2,2716
2014-01-12T00:30:00,P2,2656
2014-01-12T01:00:00,P2,2622
2014-01-12T01:30:00,P2,2542
2014-01-12T02:00:00,P2,2480
2014-01-12T02:30:00,P2,2441
2014-01-12T03:00:00,P2,2406
2014-01-12T03:30:00,P2,2378
2014-01-12T04:00:00,P2,2358
2014-01-12T04:30:00,P2,2338
2014-01-12T05:00:00,P2,2330
2014-01-12T05:30:00,P2,2343
2014-01-12T06:00:00,P2,2314
2014-01-12T06:30:00,P2,2358
2014-01-12T07:00:00,P2,2375
